Avg_Hosp,Facility ID,State,Period,Claim Type,Avg_State,Avg_Nation,Percent_Hosp,Percent_State,Percent_Nation
21.0,170039,17,1,4,186.0,152.0,0.0017000000000000001,0.0086,0.006999999999999999
108.0,330191,34,3,2,83.0,149.0,0.005699999999999999,0.0039000000000000003,0.0069
0.0,120026,12,2,5,0.0,0.0,0.0,0.0,0.0
24.0,10102,2,3,6,103.0,89.0,0.002,0.005,0.0040999999999999995
78.0,50438,5,3,6,88.0,89.0,0.0036,0.0039000000000000003,0.0040999999999999995
0.0,450834,43,1,1,18.0,13.0,0.0,0.0008,0.0006
0.0,360239,35,2,1,0.0,0.0,0.0,0.0,0.0
6.0,290057,33,1,6,8.0,8.0,0.0003,0.0004,0.0004
5.0,180027,18,1,1,13.0,13.0,0.0003,0.0006,0.0006
3.0,520107,48,1,6,6.0,8.0,0.0001,0.0003,0.0004
5032.0,670055,43,3,3,4185.0,2857.0,0.207,0.1793,0.132
11130.0,330279,34,2,3,9880.0,10139.0,0.4907,0.461,0.46840000000000004
893.0,100130,10,2,7,1711.0,1545.0,0.049,0.07780000000000001,0.07139999999999999
1.0,170040,17,1,5,2.0,2.0,0.0,0.0001,0.0001
9202.0,360230,35,2,3,10091.0,10139.0,0.439,0.45990000000000003,0.46840000000000004
8543.0,100269,10,2,3,9800.0,10139.0,0.4131,0.4458,0.46840000000000004
0.0,320033,32,2,5,0.0,0.0,0.0,0.0,0.0
2367.0,240057,23,3,5,2837.0,3228.0,0.10189999999999999,0.1348,0.1491
2483.0,330128,34,3,3,2377.0,2857.0,0.1229,0.1109,0.132
1958.0,50581,5,2,7,1651.0,1545.0,0.0786,0.07400000000000001,0.07139999999999999
1141.0,370054,36,3,3,3254.0,2857.0,0.068,0.1503,0.132
0.0,230142,22,2,5,0.0,0.0,0.0,0.0,0.0
488.0,310027,31,3,1,707.0,825.0,0.019799999999999998,0.031200000000000002,0.0381
735.0,300001,30,3,4,903.0,855.0,0.0364,0.0436,0.0395
0.0,10083,2,2,4,0.0,0.0,0.0,0.0,0.0
40.0,370172,36,3,6,99.0,89.0,0.0038,0.0046,0.0040999999999999995
8.0,220065,20,1,1,17.0,13.0,0.0004,0.0008,0.0006
1078.0,330128,34,3,7,1250.0,1174.0,0.053399999999999996,0.0583,0.0542
0.0,670069,43,2,4,0.0,0.0,0.0,0.0,0.0
456.0,330128,34,3,1,750.0,825.0,0.0226,0.035,0.0381
2479.0,230059,22,3,3,2683.0,2857.0,0.1182,0.1273,0.132
2306.0,390174,38,3,5,2974.0,3228.0,0.0931,0.13849999999999998,0.1491
6857.0,190053,19,2,3,10015.0,10139.0,0.3617,0.44520000000000004,0.46840000000000004
866.0,140030,15,3,4,918.0,855.0,0.04019999999999999,0.042199999999999994,0.0395
7.0,50243,5,1,6,8.0,8.0,0.0003,0.0003,0.0004
0.0,230038,22,1,2,0.0,1.0,0.0,0.0,0.0
44.0,10022,2,3,6,103.0,89.0,0.0034000000000000002,0.005,0.0040999999999999995
997.0,140148,15,3,7,1262.0,1174.0,0.0455,0.0579,0.0542
10.0,450662,43,1,6,8.0,8.0,0.0004,0.0003,0.0004
0.0,250001,25,1,2,1.0,1.0,0.0,0.0,0.0
0.0,140093,15,2,2,0.0,0.0,0.0,0.0,0.0
1858.0,50468,5,3,7,1250.0,1174.0,0.0764,0.055999999999999994,0.0542
1144.0,100048,10,3,7,1415.0,1174.0,0.0759,0.0643,0.0542
444.0,50498,5,1,7,585.0,585.0,0.0235,0.0262,0.027000000000000003
1045.0,140049,15,3,1,774.0,825.0,0.04650000000000001,0.0355,0.0381
379.0,270086,26,3,1,356.0,825.0,0.0242,0.0173,0.0381
1262.0,360044,35,3,3,2833.0,2857.0,0.0699,0.1291,0.132
13.0,330231,34,1,3,5.0,7.0,0.0008,0.0002,0.0003
8.0,450822,43,1,6,8.0,8.0,0.0004,0.0003,0.0004
1073.0,510022,49,3,7,1061.0,1174.0,0.0501,0.051500000000000004,0.0542
627.0,150091,16,3,4,1006.0,855.0,0.0401,0.0462,0.0395
27.0,50517,5,2,6,17.0,19.0,0.0012,0.0007000000000000001,0.0009
6.0,60001,6,1,3,6.0,7.0,0.0003,0.0003,0.0003
2879.0,230092,22,3,5,3017.0,3228.0,0.1464,0.1432,0.1491
18218.0,150001,16,4,8,21785.0,21646.0,1.0,1.0,1.0
0.0,280129,29,3,2,120.0,149.0,0.0,0.0054,0.0069
696.0,140158,15,3,1,774.0,825.0,0.0334,0.0355,0.0381
1032.0,50075,5,3,4,769.0,855.0,0.051500000000000004,0.0345,0.0395
729.0,300003,30,3,7,829.0,1174.0,0.0278,0.04,0.0542
6.0,360259,35,2,6,18.0,19.0,0.0003,0.0008,0.0009
21.0,490002,45,2,6,16.0,19.0,0.0013,0.0008,0.0009
1635.0,150109,16,2,7,1453.0,1545.0,0.071,0.0667,0.07139999999999999
336.0,260062,24,1,4,233.0,152.0,0.0187,0.0109,0.006999999999999999
0.0,420107,40,2,5,0.0,0.0,0.0,0.0,0.0
0.0,40022,3,2,2,0.0,0.0,0.0,0.0,0.0
991.0,300020,30,2,7,1277.0,1545.0,0.0536,0.0617,0.07139999999999999
570.0,450518,43,1,7,661.0,585.0,0.0248,0.028300000000000002,0.027000000000000003
13.0,490101,45,2,6,16.0,19.0,0.0007000000000000001,0.0008,0.0009
8.0,510062,49,1,6,8.0,8.0,0.0004,0.0004,0.0004
40.0,50026,5,1,4,93.0,152.0,0.0018,0.0042,0.006999999999999999
0.0,450292,43,2,4,0.0,0.0,0.0,0.0,0.0
793.0,450054,43,3,1,879.0,825.0,0.0353,0.0377,0.0381
0.0,360352,35,1,5,2.0,2.0,0.0,0.0001,0.0001
16495.0,360013,35,4,8,21942.0,21646.0,1.0,1.0,1.0
2238.0,260216,24,3,3,2953.0,2857.0,0.121,0.13849999999999998,0.132
0.0,390157,38,1,2,0.0,1.0,0.0,0.0,0.0
306.0,450853,43,3,5,2979.0,3228.0,0.0137,0.1276,0.1491
129.0,240213,23,3,2,145.0,149.0,0.0066,0.0069,0.0069
514.0,510006,49,1,7,641.0,585.0,0.0279,0.0311,0.027000000000000003
6.0,50180,5,1,3,4.0,7.0,0.0003,0.0002,0.0003
43.0,390030,38,3,6,86.0,89.0,0.0022,0.004,0.0040999999999999995
14193.0,450658,43,4,8,23343.0,21646.0,1.0,1.0,1.0
0.0,50633,5,1,3,4.0,7.0,0.0,0.0002,0.0003
15536.0,420072,40,4,8,21199.0,21646.0,1.0,1.0,1.0
2.0,420065,40,1,3,7.0,7.0,0.0001,0.0003,0.0003
9.0,300011,30,1,1,14.0,13.0,0.0005,0.0007000000000000001,0.0006
0.0,230024,22,2,1,0.0,0.0,0.0,0.0,0.0
26196.0,320001,32,4,8,20371.0,21646.0,1.0,1.0,1.0
440.0,520057,48,1,7,516.0,585.0,0.0278,0.025,0.027000000000000003
7.0,240047,23,1,3,6.0,7.0,0.0003,0.0003,0.0003
5431.0,190025,19,3,3,4269.0,2857.0,0.2877,0.1898,0.132
19.0,340188,27,2,6,23.0,19.0,0.0012,0.0011,0.0009
0.0,160008,13,1,2,0.0,1.0,0.0,0.0,0.0
2.0,50191,5,1,6,8.0,8.0,0.0001,0.0003,0.0004
17.0,390231,38,1,1,12.0,13.0,0.0008,0.0006,0.0006
1389.0,670103,43,3,7,1398.0,1174.0,0.0649,0.0599,0.0542
8.0,270004,26,1,3,7.0,7.0,0.0004,0.0003,0.0003
20.0,450690,43,2,6,23.0,19.0,0.0012,0.001,0.0009
0.0,380056,37,2,1,0.0,0.0,0.0,0.0,0.0
2683.0,100167,10,3,5,3391.0,3228.0,0.1189,0.1542,0.1491
1.0,250104,25,1,3,4.0,7.0,0.0001,0.0002,0.0003
1329.0,330270,34,3,5,3983.0,3228.0,0.057800000000000004,0.1858,0.1491
0.0,180080,18,1,2,0.0,1.0,0.0,0.0,0.0
770.0,40147,3,3,5,2576.0,3228.0,0.0393,0.12050000000000001,0.1491
33.0,330285,34,2,6,15.0,19.0,0.0015,0.0007000000000000001,0.0009
109.0,310024,31,1,4,124.0,152.0,0.0045000000000000005,0.0055000000000000005,0.006999999999999999
4138.0,10138,2,3,3,3004.0,2857.0,0.302,0.1446,0.132
622.0,360020,35,1,7,597.0,585.0,0.028900000000000002,0.027200000000000002,0.027000000000000003
0.0,450674,43,1,5,3.0,2.0,0.0,0.0001,0.0001
23.0,490130,45,1,4,120.0,152.0,0.0013,0.0058,0.006999999999999999
22.0,100025,10,1,1,19.0,13.0,0.001,0.0009,0.0006
9562.0,490046,45,2,3,10041.0,10139.0,0.5126,0.48560000000000003,0.46840000000000004
0.0,420109,40,1,3,7.0,7.0,0.0,0.0003,0.0003
9539.0,390139,38,2,3,9844.0,10139.0,0.4579,0.4585,0.46840000000000004
0.0,180010,18,2,2,0.0,0.0,0.0,0.0,0.0
147.0,150007,16,1,4,201.0,152.0,0.0068000000000000005,0.0092,0.006999999999999999
2747.0,140013,15,3,5,3763.0,3228.0,0.14859999999999998,0.1728,0.1491
0.0,310021,31,2,2,0.0,0.0,0.0,0.0,0.0
3080.0,670088,43,3,3,4185.0,2857.0,0.14429999999999998,0.1793,0.132
0.0,60006,6,1,2,0.0,1.0,0.0,0.0,0.0
0.0,490044,45,2,5,0.0,0.0,0.0,0.0,0.0
0.0,110064,11,2,4,0.0,0.0,0.0,0.0,0.0
413.0,200031,21,1,7,572.0,585.0,0.0264,0.0277,0.027000000000000003
0.0,330399,34,2,5,0.0,0.0,0.0,0.0,0.0
7257.0,340087,27,2,3,10149.0,10139.0,0.4628,0.49329999999999996,0.46840000000000004
0.0,280132,29,1,3,6.0,7.0,0.0,0.0003,0.0003
2121.0,340010,27,3,3,2294.0,2857.0,0.1118,0.1115,0.132
0.0,180128,18,2,4,0.0,0.0,0.0,0.0,0.0
1051.0,130013,14,2,7,1406.0,1545.0,0.057300000000000004,0.0662,0.07139999999999999
6.0,60071,6,2,6,21.0,19.0,0.0004,0.0009,0.0009
112.0,100260,10,3,2,185.0,149.0,0.005699999999999999,0.0084,0.0069
0.0,190183,19,2,2,0.0,0.0,0.0,0.0,0.0
966.0,50515,5,2,7,1651.0,1545.0,0.0542,0.07400000000000001,0.07139999999999999
8351.0,50313,5,2,3,10415.0,10139.0,0.4216,0.4669,0.46840000000000004
0.0,360107,35,1,3,11.0,7.0,0.0,0.0005,0.0003
12.0,20006,1,1,1,7.0,13.0,0.0007000000000000001,0.0004,0.0006
0.0,190004,19,1,2,1.0,1.0,0.0,0.0,0.0
1369.0,450788,43,2,7,1596.0,1545.0,0.0647,0.0684,0.07139999999999999
247.0,380061,37,1,4,230.0,152.0,0.011399999999999999,0.0113,0.006999999999999999
0.0,360159,35,1,3,11.0,7.0,0.0,0.0005,0.0003
0.0,330047,34,2,5,0.0,0.0,0.0,0.0,0.0
54.0,360218,35,3,6,87.0,89.0,0.003,0.004,0.0040999999999999995
0.0,190204,19,2,5,0.0,0.0,0.0,0.0,0.0
0.0,360211,35,1,2,0.0,1.0,0.0,0.0,0.0
89.0,450400,43,3,6,96.0,89.0,0.0046,0.0040999999999999995,0.0040999999999999995
3.0,250009,25,1,3,4.0,7.0,0.0002,0.0002,0.0003
0.0,180012,18,2,2,0.0,0.0,0.0,0.0,0.0
1.0,360365,35,1,5,2.0,2.0,0.0001,0.0001,0.0001
0.0,240187,23,2,1,0.0,0.0,0.0,0.0,0.0
563.0,150181,16,1,7,535.0,585.0,0.0356,0.0246,0.027000000000000003
69.0,450855,43,1,4,140.0,152.0,0.0032,0.006,0.006999999999999999
141.0,190015,19,1,4,160.0,152.0,0.0060999999999999995,0.0070999999999999995,0.006999999999999999
830.0,140118,15,3,4,918.0,855.0,0.0401,0.042199999999999994,0.0395
1362.0,230156,22,2,7,1569.0,1545.0,0.0663,0.0745,0.07139999999999999
485.0,310031,31,1,4,124.0,152.0,0.018799999999999997,0.0055000000000000005,0.006999999999999999
10.0,50291,5,1,6,8.0,8.0,0.0005,0.0003,0.0004
1108.0,340147,27,2,7,1438.0,1545.0,0.0562,0.0699,0.07139999999999999
0.0,150167,16,1,2,0.0,1.0,0.0,0.0,0.0
15568.0,170009,17,4,8,21466.0,21646.0,1.0,1.0,1.0
13524.0,50076,5,2,3,10415.0,10139.0,0.5913,0.4669,0.46840000000000004
550.0,440192,42,2,7,1487.0,1545.0,0.030600000000000002,0.0677,0.07139999999999999
705.0,140019,15,3,7,1262.0,1174.0,0.0436,0.0579,0.0542
305.0,450674,43,3,4,837.0,855.0,0.0263,0.0358,0.0395
13.0,390256,38,1,1,12.0,13.0,0.0005,0.0006,0.0006
350.0,130063,14,3,1,860.0,825.0,0.015,0.0404,0.0381
166.0,10089,2,3,6,103.0,89.0,0.0089,0.005,0.0040999999999999995
0.0,110041,11,2,1,0.0,0.0,0.0,0.0,0.0
18168.0,70039,7,4,8,21690.0,21646.0,1.0,1.0,1.0
0.0,440016,42,2,2,0.0,0.0,0.0,0.0,0.0
58.0,50414,5,1,4,93.0,152.0,0.0032,0.0042,0.006999999999999999
1213.0,110023,11,3,1,805.0,825.0,0.0634,0.0384,0.0381
88.0,40026,3,3,6,97.0,89.0,0.0039000000000000003,0.0045000000000000005,0.0040999999999999995
2997.0,220029,20,3,3,2752.0,2857.0,0.16620000000000001,0.1324,0.132
4.0,670025,43,1,5,3.0,2.0,0.0001,0.0001,0.0001
375.0,390316,38,3,6,86.0,89.0,0.0184,0.004,0.0040999999999999995
7158.0,440007,42,2,3,10278.0,10139.0,0.3749,0.4682,0.46840000000000004
598.0,470011,46,3,7,829.0,1174.0,0.0371,0.04,0.0542
6655.0,450163,43,2,3,10339.0,10139.0,0.34149999999999997,0.4429,0.46840000000000004
1612.0,100296,10,2,7,1711.0,1545.0,0.0818,0.07780000000000001,0.07139999999999999
569.0,440034,42,1,7,681.0,585.0,0.0277,0.031,0.027000000000000003
522.0,110025,11,1,7,576.0,585.0,0.0264,0.0275,0.027000000000000003
0.0,450747,43,2,2,0.0,0.0,0.0,0.0,0.0
23.0,450508,43,2,6,23.0,19.0,0.001,0.001,0.0009
3.0,110121,11,2,6,20.0,19.0,0.0002,0.001,0.0009
877.0,190111,19,3,1,923.0,825.0,0.0368,0.041100000000000005,0.0381
6.0,50030,5,1,3,4.0,7.0,0.0004,0.0002,0.0003
0.0,320018,32,2,4,0.0,0.0,0.0,0.0,0.0
612.0,50776,5,1,7,585.0,585.0,0.0258,0.0262,0.027000000000000003
14.0,360131,35,2,6,18.0,19.0,0.0007000000000000001,0.0008,0.0009
0.0,10128,2,2,2,0.0,0.0,0.0,0.0,0.0
975.0,160016,13,2,7,1396.0,1545.0,0.0559,0.0692,0.07139999999999999
6.0,10001,2,1,3,7.0,7.0,0.0003,0.0004,0.0003
0.0,500151,47,2,2,0.0,0.0,0.0,0.0,0.0
23.0,450235,43,1,1,18.0,13.0,0.0011,0.0008,0.0006
0.0,430008,41,2,5,0.0,0.0,0.0,0.0,0.0
442.0,360352,35,1,7,597.0,585.0,0.0192,0.027200000000000002,0.027000000000000003
1.0,10131,2,1,5,2.0,2.0,0.0001,0.0001,0.0001
56.0,330264,34,3,6,78.0,89.0,0.0028000000000000004,0.0037,0.0040999999999999995
0.0,460051,44,2,1,0.0,0.0,0.0,0.0,0.0
0.0,420066,40,1,2,1.0,1.0,0.0,0.0,0.0
75.0,670108,43,3,6,96.0,89.0,0.0042,0.0040999999999999995,0.0040999999999999995
1332.0,300029,30,3,1,1009.0,825.0,0.060599999999999994,0.0487,0.0381
5.0,420066,40,2,6,20.0,19.0,0.0004,0.0009,0.0009
15.0,50590,5,2,6,17.0,19.0,0.0008,0.0007000000000000001,0.0009
662.0,360085,35,3,1,796.0,825.0,0.0277,0.0363,0.0381
79.0,180070,18,3,6,107.0,89.0,0.004699999999999999,0.0051,0.0040999999999999995
1.0,50423,5,1,6,8.0,8.0,0.0001,0.0003,0.0004
467.0,240047,23,1,7,506.0,585.0,0.0216,0.024,0.027000000000000003
235.0,100045,10,3,2,185.0,149.0,0.011699999999999999,0.0084,0.0069
415.0,170185,17,1,7,538.0,585.0,0.023799999999999998,0.025099999999999997,0.027000000000000003
1840.0,10104,2,2,7,1495.0,1545.0,0.0803,0.0719,0.07139999999999999
151.0,60126,6,1,4,238.0,152.0,0.0067,0.0106,0.006999999999999999
1703.0,520102,48,3,3,2185.0,2857.0,0.0977,0.1058,0.132
1625.0,310002,31,3,7,1535.0,1174.0,0.0616,0.0677,0.0542
671.0,50396,5,1,7,585.0,585.0,0.0298,0.0262,0.027000000000000003
116.0,670077,43,3,6,96.0,89.0,0.0051,0.0040999999999999995,0.0040999999999999995
553.0,230020,22,1,7,548.0,585.0,0.0235,0.026000000000000002,0.027000000000000003
0.0,150008,16,2,4,0.0,0.0,0.0,0.0,0.0
1137.0,330073,34,3,3,2377.0,2857.0,0.0667,0.1109,0.132
307.0,430014,41,1,7,532.0,585.0,0.015,0.0248,0.027000000000000003
2.0,330259,34,1,5,3.0,2.0,0.0001,0.0001,0.0001
443.0,50138,5,1,7,585.0,585.0,0.0206,0.0262,0.027000000000000003
3414.0,190041,19,3,3,4269.0,2857.0,0.1542,0.1898,0.132
308.0,150022,16,3,2,125.0,149.0,0.0183,0.0058,0.0069
4.0,180056,18,1,6,10.0,8.0,0.0002,0.0005,0.0004
185.0,390204,38,3,2,131.0,149.0,0.0086,0.0060999999999999995,0.0069
92.0,250004,25,3,6,102.0,89.0,0.0040999999999999995,0.0049,0.0040999999999999995
22.0,390237,38,1,1,12.0,13.0,0.001,0.0006,0.0006
69.0,420082,40,3,6,102.0,89.0,0.0034000000000000002,0.0048,0.0040999999999999995
12.0,320009,32,1,6,6.0,8.0,0.0005,0.0003,0.0004
94.0,40002,3,3,6,97.0,89.0,0.0053,0.0045000000000000005,0.0040999999999999995
279.0,10021,2,3,2,198.0,149.0,0.0177,0.0095,0.0069
27.0,390173,38,1,1,12.0,13.0,0.0013,0.0006,0.0006
0.0,30022,4,2,5,0.0,0.0,0.0,0.0,0.0
0.0,150074,16,2,2,0.0,0.0,0.0,0.0,0.0
16374.0,450641,43,4,8,23343.0,21646.0,1.0,1.0,1.0
1718.0,50013,5,3,3,2641.0,2857.0,0.0728,0.1184,0.132
35.0,220012,20,1,4,127.0,152.0,0.0016,0.0060999999999999995,0.006999999999999999
0.0,30055,4,2,4,0.0,0.0,0.0,0.0,0.0
0.0,670110,43,2,5,0.0,0.0,0.0,0.0,0.0
0.0,180079,18,2,5,0.0,0.0,0.0,0.0,0.0
1.0,130007,14,1,5,2.0,2.0,0.0001,0.0001,0.0001
166.0,50696,5,1,4,93.0,152.0,0.0055000000000000005,0.0042,0.006999999999999999
18.0,420089,40,1,1,12.0,13.0,0.0008,0.0005,0.0006
7092.0,450292,43,2,3,10339.0,10139.0,0.3925,0.4429,0.46840000000000004
0.0,260065,24,2,5,0.0,0.0,0.0,0.0,0.0
0.0,520008,48,2,5,0.0,0.0,0.0,0.0,0.0
745.0,100008,10,1,7,604.0,585.0,0.0317,0.0275,0.027000000000000003
5.0,330030,34,1,1,9.0,13.0,0.0003,0.0004,0.0006
763.0,220175,20,3,4,843.0,855.0,0.035699999999999996,0.0405,0.0395
6.0,310075,31,1,6,7.0,8.0,0.0003,0.0003,0.0004
1298.0,100267,10,3,7,1415.0,1174.0,0.0682,0.0643,0.0542
0.0,230176,22,2,5,0.0,0.0,0.0,0.0,0.0
115.0,490001,45,3,6,81.0,89.0,0.0063,0.0039000000000000003,0.0040999999999999995
902.0,110003,11,3,4,963.0,855.0,0.05,0.045899999999999996,0.0395
1199.0,50128,5,3,7,1250.0,1174.0,0.0499,0.055999999999999994,0.0542
0.0,200063,21,1,3,15.0,7.0,0.0,0.0007000000000000001,0.0003
21.0,370008,36,1,1,19.0,13.0,0.001,0.0009,0.0006
0.0,140116,15,2,2,0.0,0.0,0.0,0.0,0.0
17.0,70010,7,1,1,19.0,13.0,0.0008,0.0009,0.0006
8.0,330234,34,1,1,9.0,13.0,0.0003,0.0004,0.0006
25.0,450272,43,2,6,23.0,19.0,0.0012,0.001,0.0009
1261.0,670082,43,2,7,1596.0,1545.0,0.061399999999999996,0.0684,0.07139999999999999
71.0,330203,34,1,4,105.0,152.0,0.0036,0.0049,0.006999999999999999
0.0,450774,43,2,4,0.0,0.0,0.0,0.0,0.0
12436.0,520049,48,2,3,10350.0,10139.0,0.5687,0.5015,0.46840000000000004
3.0,110051,11,1,6,8.0,8.0,0.0002,0.0004,0.0004
0.0,330265,34,1,2,0.0,1.0,0.0,0.0,0.0
54.0,340068,27,3,6,94.0,89.0,0.0029,0.0046,0.0040999999999999995
2.0,290019,33,1,5,1.0,2.0,0.0001,0.0001,0.0001
0.0,450101,43,2,4,0.0,0.0,0.0,0.0,0.0
2035.0,230259,22,3,5,3017.0,3228.0,0.1216,0.1432,0.1491
0.0,330088,34,2,4,0.0,0.0,0.0,0.0,0.0
0.0,330125,34,2,4,0.0,0.0,0.0,0.0,0.0
22.0,50597,5,1,6,8.0,8.0,0.001,0.0003,0.0004
0.0,460060,44,2,2,0.0,0.0,0.0,0.0,0.0
1129.0,310014,31,3,4,804.0,855.0,0.0436,0.0355,0.0395
224.0,440104,42,3,2,133.0,149.0,0.009000000000000001,0.006,0.0069
17208.0,450085,43,4,8,23343.0,21646.0,1.0,1.0,1.0
111.0,320061,32,3,2,169.0,149.0,0.009000000000000001,0.0083,0.0069
0.0,360046,35,2,4,0.0,0.0,0.0,0.0,0.0
0.0,240088,23,1,5,2.0,2.0,0.0,0.0001,0.0001
0.0,110209,11,1,1,12.0,13.0,0.0,0.0006,0.0006
0.0,310058,31,2,1,0.0,0.0,0.0,0.0,0.0
129.0,50211,5,1,4,93.0,152.0,0.0060999999999999995,0.0042,0.006999999999999999
92.0,50394,5,3,6,88.0,89.0,0.0042,0.0039000000000000003,0.0040999999999999995
2603.0,390133,38,3,5,2974.0,3228.0,0.1197,0.13849999999999998,0.1491
1871.0,100127,10,2,7,1711.0,1545.0,0.0771,0.07780000000000001,0.07139999999999999
0.0,500002,47,2,5,0.0,0.0,0.0,0.0,0.0
3641.0,180001,18,3,3,2928.0,2857.0,0.1905,0.1389,0.132
7420.0,250117,25,2,3,9439.0,10139.0,0.42579999999999996,0.4512,0.46840000000000004
0.0,390068,38,1,5,2.0,2.0,0.0,0.0001,0.0001
2249.0,110125,11,3,5,2545.0,3228.0,0.11449999999999999,0.1213,0.1491
3772.0,140062,15,3,5,3763.0,3228.0,0.1796,0.1728,0.1491
0.0,330151,34,1,2,0.0,1.0,0.0,0.0,0.0
655.0,450422,43,1,7,661.0,585.0,0.0264,0.028300000000000002,0.027000000000000003
0.0,330160,34,2,1,0.0,0.0,0.0,0.0,0.0
8.0,450395,43,2,6,23.0,19.0,0.0004,0.001,0.0009
3.0,30119,4,1,2,1.0,1.0,0.0001,0.0,0.0
15.0,60032,6,2,6,21.0,19.0,0.0007000000000000001,0.0009,0.0009
0.0,130063,14,2,1,0.0,0.0,0.0,0.0,0.0
905.0,330191,34,3,7,1250.0,1174.0,0.0475,0.0583,0.0542
0.0,110041,11,1,2,1.0,1.0,0.0,0.0,0.0
959.0,230055,22,2,7,1569.0,1545.0,0.049100000000000005,0.0745,0.07139999999999999
2976.0,130014,14,3,5,2752.0,3228.0,0.15789999999999998,0.1294,0.1491
3671.0,360161,35,3,3,2833.0,2857.0,0.1705,0.1291,0.132
1522.0,140180,15,2,7,1595.0,1545.0,0.0754,0.0732,0.07139999999999999
0.0,30069,4,2,5,0.0,0.0,0.0,0.0,0.0
0.0,390003,38,2,2,0.0,0.0,0.0,0.0,0.0
536.0,110129,11,1,7,576.0,585.0,0.025099999999999997,0.0275,0.027000000000000003
1553.0,390272,38,3,3,3249.0,2857.0,0.1718,0.15130000000000002,0.132
1.0,390133,38,1,5,2.0,2.0,0.0001,0.0001,0.0001
1587.0,390258,38,3,7,1163.0,1174.0,0.0765,0.0541,0.0542
963.0,360092,35,3,7,1109.0,1174.0,0.057800000000000004,0.050499999999999996,0.0542
1397.0,520071,48,3,3,2185.0,2857.0,0.0805,0.1058,0.132
231.0,420102,40,1,7,555.0,585.0,0.0143,0.0262,0.027000000000000003
0.0,50779,5,2,4,0.0,0.0,0.0,0.0,0.0
0.0,530025,50,1,5,2.0,2.0,0.0,0.0001,0.0001
2.0,40016,3,1,5,2.0,2.0,0.0001,0.0001,0.0001
0.0,50758,5,2,1,0.0,0.0,0.0,0.0,0.0
558.0,50351,5,1,7,585.0,585.0,0.027000000000000003,0.0262,0.027000000000000003
2201.0,450018,43,3,5,2979.0,3228.0,0.0974,0.1276,0.1491
0.0,450489,43,2,4,0.0,0.0,0.0,0.0,0.0
0.0,170110,17,3,1,654.0,825.0,0.0,0.0305,0.0381
65.0,490017,45,1,4,120.0,152.0,0.0033,0.0058,0.006999999999999999
912.0,150005,16,3,4,1006.0,855.0,0.0472,0.0462,0.0395
0.0,50773,5,1,3,4.0,7.0,0.0,0.0002,0.0003
4.0,360210,35,1,6,7.0,8.0,0.0002,0.0003,0.0004
6119.0,670053,43,3,3,4185.0,2857.0,0.24239999999999998,0.1793,0.132
0.0,450299,43,2,5,0.0,0.0,0.0,0.0,0.0
1.0,450871,43,1,6,8.0,8.0,0.0,0.0003,0.0004
1234.0,250034,25,3,4,1026.0,855.0,0.0596,0.049,0.0395
0.0,140233,15,2,4,0.0,0.0,0.0,0.0,0.0
5.0,310057,31,1,3,6.0,7.0,0.0002,0.0003,0.0003
0.0,250017,25,1,5,3.0,2.0,0.0,0.0001,0.0001
45.0,670025,43,2,6,23.0,19.0,0.0014000000000000002,0.001,0.0009
3121.0,490088,45,3,5,2932.0,3228.0,0.2089,0.1418,0.1491
0.0,380040,37,2,2,0.0,0.0,0.0,0.0,0.0
9482.0,100249,10,2,3,9800.0,10139.0,0.4646,0.4458,0.46840000000000004
0.0,450162,43,2,4,0.0,0.0,0.0,0.0,0.0
1129.0,30103,4,3,4,788.0,855.0,0.049,0.036000000000000004,0.0395
109.0,250085,25,3,6,102.0,89.0,0.0067,0.0049,0.0040999999999999995
1.0,330065,34,1,1,9.0,13.0,0.0001,0.0004,0.0006
9705.0,40118,3,2,3,10127.0,10139.0,0.4612,0.4739,0.46840000000000004
4083.0,230099,22,3,5,3017.0,3228.0,0.2213,0.1432,0.1491
617.0,50772,5,2,7,1651.0,1545.0,0.0377,0.07400000000000001,0.07139999999999999
837.0,460004,44,3,7,881.0,1174.0,0.036699999999999997,0.0384,0.0542
0.0,10044,2,2,4,0.0,0.0,0.0,0.0,0.0
85.0,170120,17,3,2,134.0,149.0,0.0043,0.0062,0.0069
331.0,50042,5,1,4,93.0,152.0,0.0195,0.0042,0.006999999999999999
2.0,100209,10,1,5,2.0,2.0,0.0001,0.0001,0.0001
176.0,280130,29,3,2,120.0,149.0,0.0084,0.0054,0.0069
7638.0,300017,30,2,3,10001.0,10139.0,0.40090000000000003,0.4833,0.46840000000000004
10.0,390201,38,1,6,7.0,8.0,0.0005,0.0003,0.0004
0.0,150082,16,2,5,0.0,0.0,0.0,0.0,0.0
6977.0,330019,34,2,3,9880.0,10139.0,0.3514,0.461,0.46840000000000004
0.0,50225,5,2,1,0.0,0.0,0.0,0.0,0.0
0.0,520071,48,1,3,6.0,7.0,0.0,0.0003,0.0003
0.0,450033,43,2,4,0.0,0.0,0.0,0.0,0.0
0.0,460006,44,1,2,0.0,1.0,0.0,0.0,0.0
695.0,30084,4,3,5,2112.0,3228.0,0.0694,0.0964,0.1491
0.0,30134,4,2,1,0.0,0.0,0.0,0.0,0.0
3819.0,180013,18,3,3,2928.0,2857.0,0.1757,0.1389,0.132
872.0,490092,45,3,7,1109.0,1174.0,0.0575,0.0536,0.0542
0.0,360087,35,1,5,2.0,2.0,0.0,0.0001,0.0001
